11,KneeRight,0.2446,-0.0585,2.1721,0.6852,0.0337,0.7272,-0.0236
11,AnkleRight,0.2886,-0.3833,2.2602,0.7279,0.1372,0.6698,0.0522
11,FootRight,0.2756,-0.4178,2.0901,0.0000,0.0000,0.0000,0.0000
12,SpineBase,0.1218,0.3430,2.1978,0.0000,0.9993,0.0212,0.0308
12,SpineMid,0.1214,0.6579,2.2112,0.0001,0.9993,0.0212,0.0314
12,SpineShoulder,0.1207,0.8855,2.2150,-0.0011,0.9995,0.0085,0.0319
12,Neck,0.1204,0.9587,2.2136,-0.0026,0.9994,-0.0099,0.0319
12,Head,0.1620,1.0922,2.2290,0.0000,0.0000,0.0000,0.0000
12,ShoulderLeft,-0.0591,0.8392,2.2158,0.7903,-0.6127,-0.0015,0.0015
12,ElbowLeft,-0.3148,0.8752,2.2499,-0.6449,0.7533,0.1222,0.0415
12,WristLeft,-0.5195,0.8554,2.2651,0.5344,-0.5187,-0.5122,-0.4278
12,HandLeft,-0.6025,0.8671,2.2798,-0.4403,0.5954,0.4872,0.4629
12,HandTipLeft,-0.6868,0.8701,2.3088,0.0000,0.0000,0.0000,0.0000
12,ThumbLeft,-0.6133,0.9251,2.2622,0.0000,0.0000,0.0000,0.0000
